sameAsWork,guid,work_title,user_name,user_mail,status,promote,sticky,lng,issued,field_creator_url,field_creator_title,field_access,formats,simple_type,field_subject_area,field_ddc,languages,field_topic,field_location_taxonomize_terms,field_license,field_ilc,field_autor,alt_title,english_title,description,country,locality,postal_code,street,field_contact
http://publications.europa.eu/resource/dataset/notice-type,cf6e1ffc-d898-11e9-9c4e-01aa75ed71a1.0001.03,Notice type,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Notice type name authority list,Notice type,"
						      <p>This table provides a list of public procurement notices according to procurement legislation published once a project is approved.</p>",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/number,132fd925-261d-11e8-ac73-01aa75ed71a1.0001.02,Number,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2014-11-26,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Number name authority list,Number,The Numbers Named Authority List (NAL) is a controlled vocabulary listing a set of cardinal and ordinal numbers in the 24 official languages of the EU.The NAL is mainly used for numbering the issues.The NAL is under governance of the Interinstitutional Metadata Maintenance Committee (IMMC) and maintained by the Publications Office of the EU.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/number-fixed,2641c082-d899-11e9-9c4e-01aa75ed71a1.0001.03,Number fixed,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Number fixed name authority list,Number fixed,This table provides the codes linked to fix values within the context of public procurement.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/number-threshold,ec1f3e99-d898-11e9-9c4e-01aa75ed71a1.0001.03,Number threshold,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Number threshold name authority list,Number threshold,This table provides the codes linked to the type of threshold values within the context of public procurement.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/number-type,8b815fbe-26c3-11e8-ac73-01aa75ed71a1.0001.02,Number type,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2016-08-31,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Number type name authority list,Number type,The Number type NAL provides the grammatical distinctions of numerals. The grammar distinguishes between cardinal and ordinal numbers.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/number-weight,28734684-d899-11e9-9c4e-01aa75ed71a1.0001.03,Number weight,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Number weight name authority list,Number weight,This table provides the codes linked to the type of weight values used in award criteria within the context of public procurement.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/organisation-role,8838ae80-d89a-11e9-9c4e-01aa75ed71a1.0001.03,Organisation role,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Organisation role name authority list,Organisation role,This table provides the list of the different functions of the organisations in a procurement procedure.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/organisation-subrole,82e6cb11-d899-11e9-9c4e-01aa75ed71a1.0001.03,Organisation subrole,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Organisation subrole name authority list,Organisation subrole,This table provides the list of the different sub-functions of the organisations in a procurement procedure.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/organization-type,a8bcd901-17b8-11e8-ac73-01aa75ed71a1.0001.06,Organization type,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2015-02-17,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Organization type name authority list,Organization type,This table provides the various types of organizations as used in the EU Whoiswho application.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/other-place-service,f5800ffc-d898-11e9-9c4e-01aa75ed71a1.0001.03,Other place service,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Other place service name authority list,Other place service,This table provides the broad geopolitical areas linked to the location of works and the place of performance or delivery within the context of public procurement.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/permission,cff1a7dd-d898-11e9-9c4e-01aa75ed71a1.0001.03,Permission,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Permission name authority list,Permission,This table provides the codes linked to the different values of permission and/or obligation.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/place,172ff460-2b56-11e7-9412-01aa75ed71a1.0001.09,Place,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2012-07-05,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Place name authority list,Place,The Places NAL lists locations relevant for the descriptive metadata used at the Publications Office and the core metadata used in the data exchange between the institutions involved in the legal decision-making process.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/position-grade,fe3f2149-261c-11e8-ac73-01aa75ed71a1.0001.02,Position grade,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2016-09-21,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Position grade name authority list,Position grade,"This table provides the position grade of the staff employed by the European institutions, bodies or agencies. It has been developed specifically for the EU budget as Linked Open Data project.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/position-status,e3051128-261c-11e8-ac73-01aa75ed71a1.0001.02,Position status,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2015-02-17,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Position status name authority list,Position status,"This table provides the position status of the staff employed by the European institutions, bodies or agencies as used in the EU Whoiswho application.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/position-type,11b917a2-261d-11e8-ac73-01aa75ed71a1.0001.02,Position type,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2016-09-21,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Position type name authority list,Position type,"This table provides the list of possible types of position of the staff employed by the European institutions, bodies or agencies. The table contains three values: permanent, temporary, contractual. It has been developed specifically for the EU budget as Linked Open Data project.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/procedure,2959b03d-75c5-11e7-b2f2-01aa75ed71a1.0001.10,Interinstitutional procedure,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2012-07-19,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Interinstitutional procedure name authority list,Interinstitutional procedure,The Interinstitutional procedures NAL lists the different procedures used in the context of data exchange between the institutions involved in the legislative process.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/procedure-nature,aa70180b-e3e8-11e7-9749-01aa75ed71a1.0001.06,Procedure nature,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2016-08-31,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Procedure nature name authority list,Procedure nature,The Procedure nature NAL provides different types of procedures.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/procedure-phase,e223dae8-d898-11e9-9c4e-01aa75ed71a1.0001.02,Procedure phase,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Procedure phase name authority list,Procedure phase,"The Procedure phase authority table is a controlled vocabulary listing phases of various decisional processes. It was originally created for AKN4EU specifications concerning documents pertaining to the ordinary legislative procedure, but it can be used for other purposes in the future, as a reference for phases of procedures of all nature – non legislative, legislative, internal, interinstitutional and judicial. It is part of the exchange between the institutions involved in the legal decision making process and the Publications Office of the European Union. It provides an authority code and the start-use date and a definition of each concept. The Procedure phase authority table is under governance of the Interinstitutional Metadata Maintenance Committee (IMMC) and maintained by the Publications Office of the European Union in the Metadata Registry (EU Vocabularies website).",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/procjur,3bd1ecf1-75c5-11e7-b2f2-01aa75ed71a1.0001.09,Legal proceeding,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2014-05-21,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Legal proceeding name authority list,Legal proceeding,"This table presents concepts relating to different legal remedies available to an applicant before the EU Courts (Court of Justice, the General Court and the Civil Service Tribunal) (Articles 260, 263, 268 and 270 of the Treaty on the Functioning of the European Union).<br><br>More detailed information can be consulted in the Rules of Procedure of these courts, available on the website of the Court of Justice of the European Union:<ul><li>Rules of Procedure of the Court of Justice (18-6-2013): <a href=""http://curia.europa.eu/jcms/upload/docs/application/pdf/2012-10/rp_en.pdf"">http://curia.europa.eu/jcms/upload/docs/application/pdf/2012-10/rp_en.pdf</a></li><li>Rules of Procedure of the General Court (1-7-2013): <a href=""http://curia.europa.eu/jcms/upload/docs/application/pdf/2008-09/txt7_2008-09-25_14-08-6_431.pdf"">http://curia.europa.eu/jcms/upload/docs/application/pdf/2008-09/txt7_2008-09-25_14-08-6_431.pdf</a></li><li>Rules of Procedure of the European Union Civil Service Tribunal (1-7-2011): <a href=""http://curia.europa.eu/jcms/upload/docs/application/pdf/2010-04/rp_14_04_2010_en.pdf"">http://curia.europa.eu/jcms/upload/docs/application/pdf/2010-04/rp_14_04_2010_en.pdf</a></li></ul><br>These concepts are used for the production of reports of cases before the Court and to publish the case-law on the EUR-Lex site: <a href=""http://eur-lex.europa.eu/collection/eu-law/eu-case-law.html"">http://eur-lex.europa.eu/collection/eu-law/eu-case-law.html</a><br><br>The concepts are put in alphabetical order. The columns featuring <img src=""../../../../shared/img/bg.gif""> can be displayed in descending or ascending order.<br><br>",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/procjur-type,0e6cb982-25fd-11e8-ac73-01aa75ed71a1.0001.02,Legal proceeding type,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2015-02-17,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Legal proceeding type name authority list,Legal proceeding type,This table provides the three different types of legal proceedings at the Court of Justice.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/procresult,4c988302-75c5-11e7-b2f2-01aa75ed71a1.0001.08,Legal proceeding result,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2014-05-21,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Legal proceeding result name authority list,Legal proceeding result,"This table presents concepts relating to the results of a case or procedure following the delivery of the decision. They are to be used together with the table of proceedings.<br><br>More detailed information can be consulted in the Rules of Procedure of these courts, available on the website of the Court of Justice of the European Union:<ul><li>Rules of Procedure of the Court of Justice (18-6-2013): <a href=""http://curia.europa.eu/jcms/upload/docs/application/pdf/2012-10/rp_en.pdf"">http://curia.europa.eu/jcms/upload/docs/application/pdf/2012-10/rp_en.pdf</a></li><li>Rules of Procedure of the General Court (1-7-2013): <a href=""http://curia.europa.eu/jcms/upload/docs/application/pdf/2008-09/txt7_2008-09-25_14-08-6_431.pdf"">http://curia.europa.eu/jcms/upload/docs/application/pdf/2008-09/txt7_2008-09-25_14-08-6_431.pdf</a></li><li>Rules of Procedure of the European Union Civil Service Tribunal (1-7-2011): <a href=""http://curia.europa.eu/jcms/upload/docs/application/pdf/2010-04/rp_14_04_2010_en.pdf"">http://curia.europa.eu/jcms/upload/docs/application/pdf/2010-04/rp_14_04_2010_en.pdf</a></li></ul><br><br>These concepts are used for the production of reports of cases before the Court and to publish the case-law on the EUR-Lex site: http://eur-lex.europa.eu/collection/eu-law/eu-case-law.html<br><br>The concepts are put in alphabetical order. The columns featuring <img src=""../../../../shared/img/bg.gif""> can be displayed in descending or ascending order.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/procurement-procedure-type,356ca7f5-d899-11e9-9c4e-01aa75ed71a1.0001.03,Procurement procedure type,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Procurement procedure type name authority list,Procurement procedure type,This table provides a list of activities leading to the conclusion of public contracts used in public procurement according to the legislation.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/product-form,5ec7f7e9-75c5-11e7-b2f2-01aa75ed71a1.0001.08,Product form,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2014-12-10,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Product form name authority list,Product form,"This table provides the various product forms published at the Publications office, mainly those related to the general publications.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/pub-theme,548fd957-75c5-11e7-b2f2-01aa75ed71a1.0001.08,Publication theme,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2014-12-10,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Publication theme name authority list,Publication theme,This table provides the various themes used for the general publications also available on the EU Bookshop.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/public-event-type,0648349b-c0bc-11e8-9893-01aa75ed71a1.0001.02,Public event type,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2018-09-26,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Public event type name authority list,Public event type,"The table defines public event types. A public event is something that happens at a particular place and time, organised by an agent for a particular purpose, and is of interest to a general audience. This definition excludes natural events such as earthquakes or hurricanes.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/received-submission-type,f43f047b-d898-11e9-9c4e-01aa75ed71a1.0001.03,Received submission type,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Received submission type name authority list,Received submission type,This table provides the list of relevant categories used to classify tenders or requests to participate received within the context of public procurement.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/reserved-procurement,3eef8047-d899-11e9-9c4e-01aa75ed71a1.0001.03,Reserved procurement,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Reserved procurement name authority list,Reserved procurement,This table provides the values used to indicate wether the participation in the procurement is reserved for specific organisations.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/resource-type,07fa8597-2b56-11e7-9412-01aa75ed71a1.0001.10,Resource type,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2012-12-12,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Resource type name authority list,Resource type,"This authority table is part of the ""Core Metadata"". It has been set up in order to harmonize the various types of documents used amongst different systems and, in particular, used in the ""Core Metadata and Extension Metadata XML schemas"".<br/><br/>For the ""Core Metadata"" the table is related to the Events and Corporate bodies (Agent) authority tables.<br/><br/>The various codes already used in various systems are mapped to the authority code. They are not shown in this HTML presentation, but can be found in the XML or SKOS.<br/><br/>This table is under the IMMC (Interinstitutionnal Metadata Maintenance Committee) governance. Each concept is presented for approval at the IMMC.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/role,5b4eafa8-75c5-11e7-b2f2-01aa75ed71a1.0001.11,Role,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2012-07-05,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Role name authority list,Role,The Roles Named Authority List (NAL) or authority table is a controlled vocabulary listing the roles relevant for the descriptive metadata used at the Publications Office and the core metadata used in the data exchange between the institutions involved in the legal decision-making process.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/role-nature,ae9b467a-26c3-11e8-ac73-01aa75ed71a1.0001.02,Role nature,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2016-08-31,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Role nature name authority list,Role nature,The Role nature NAL provides a list of values used for controlling the attribution of roles.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/role-qualifier,210e0316-25fd-11e8-ac73-01aa75ed71a1.0001.02,Role qualifier,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2015-02-17,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Role qualifier name authority list,Role qualifier,This table provides the quality of the interveners at the Court of Justice.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/script,9f98ce8d-26c3-11e8-ac73-01aa75ed71a1.0001.02,Script,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2016-08-31,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Script name authority list,Script,The Script NAL provides a list of distinctive scripts. Each script is instantiated according to a writing system.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/selection-criterion,d4256583-d898-11e9-9c4e-01aa75ed71a1.0001.03,Selection criterion,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Selection criterion name authority list,Selection criterion,"This table provides the list of condictions that are concerned for evaluation purposes. In the domain of public procurement, selection criteria are normally based on a specific legal framework. This codelist is a subset of the ESPD codelist CriterionTaxonomy.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/site,409bbec8-2b56-11e7-9412-01aa75ed71a1.0001.09,Site,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2015-04-16,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Site name authority list,Site,This table provides the sites referring to the premises occupied by the various EU institutions and bodies.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/social-objective,ff9ba5de-d898-11e9-9c4e-01aa75ed71a1.0001.03,Social objective,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Social objective name authority list,Social objective,"This table provides the values linked to any social objective promoted by the technical specifications, award criteria, selection criteria or contract performance conditions included in a procurement.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/strategic-procurement,89a69661-d89a-11e9-9c4e-01aa75ed71a1.0001.03,Strategic procurement,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Strategic procurement name authority list,Strategic procurement,"This table provides the information about whether a procurement aims to reduce environmental impact, fulfil social objectives and/or buy innovative works, supplies or services. These condictions are achived via either technical specifications, selection criteria, award criteria and contract terms.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
